,titleID,Authors,Journal,publisher,year,cited_num,cites_per_year,date,cited_num_mod,cites_per_year_mod
2255,Climatic or regionally induced by humans? Tracing hydro-climatic and land-use changes to better understand the Lake Urmia tragedy,"Bahram Khazaei, Sina Khatami, Seyed Hamed Alemohammad, Lida Rashidi, Changshan Wu, Kaveh Madani, Zahra Kalantari, Georgia Destouni, Amir Aghakouchak",Journal of Hydrology,Elsevier,2019,69,32.37146529562982,2019-02-01,70,32.84061696658098
2256,A global spatially contiguous solar-induced fluorescence (CSIF) dataset using neural networks,"Yao Zhang, Joanna Joiner, Seyed Hamed Alemohammad, Sha Zhou, Pierre Gentine",Biogeosciences,Copernicus GmbH,2018,66,26.766666666666666,2018-10-02,67,27.17222222222222
2257,Tall Amazonian forests are less sensitive to precipitation variability,"Francesco Giardina, Alexandra G. Konings, Daniel Kennedy, Seyed Hamed Alemohammad, Rafael S. Oliveira, Maria Uriarte, Pierre Gentine",Nature Geoscience,couldnt find,2018,61,21.764418377321604,2018-06-01,62,22.12121212121212
2258,Characterization of precipitation product errors across the United States using multiplicative triple collocation,"SH Alemohammad, KA McColl, AG Konings, D Entekhabi, A Stoffelen",Hydrology and Earth System Sciences,Copernicus GmbH,2015,59,10.510004880429477,2015-08-10,60,10.68814055636896
2259,"Water, Energy, and Carbon with Artificial Neural Networks (WECANN): A statistically-based estimate of global surface turbulent fluxes using solar-induced fluorescence","Seyed Hamed Alemohammad, Bin Fang, Alexandra G Konings, Julia K Green, Jana Kolassa, Catherine Prigent, Filipe Aires, Diego Miralles, Pierre Gentine",Biogeosciences,couldnt find,2017,52,14.645061728395062,2017-09-01,53,14.926697530864198
2260,RSIF (Reconstructed Solar Induced Fluorescence): a machine‐learning vegetation product based on MODIS surface reflectance to reproduce GOME‐2 solar induced fluorescence,"P Gentine, SH Alemohammad",Geophysical Research Letters,couldnt find,2018,45,15.152214022140223,2018-04-01,46,15.488929889298895
2261,Estimating surface soil moisture from SMAP observations using a Neural Network technique,"J Kolassa, RH Reichle, Q Liu, SH Alemohammad, P Gentine, K Aida, J Asanuma, S Bircher, T Caldwell, A Colliander, M Cosh, C Holifield Collins, TJ Jackson, J Martínez-Fernández, H McNairn, A Pacheco, M Thibeault, JP Walker",Remote sensing of environment,Elsevier,2018,44,13.679727427597957,2018-01-01,45,13.990630323679728
2262,Soil moisture retrieval from AMSR-E and ASCAT microwave observation synergy. Part 2: Product evaluation,"J Kolassa, P Gentine, C Prigent, F Aires, SH Alemohammad",Remote Sensing of Environment,Elsevier,2017,34,9.032023289665212,2017-06-15,35,9.297671033478894
2263,Triple collocation for binary and categorical variables: Application to validating landscape freeze/thaw retrievals,"K. A. McColl, A. Roy, C. Derksen, A.G. Konings, S.H. Alemohammad, D. Entekhabi",Remote Sensing of Environment,couldnt find,2016,24,4.5984251968503935,2016-01-01,25,4.79002624671916
2265,Physics-Based Modeling of Active and Passive Microwave Covariations Over Vegetated Surfaces,"Thomas Jagdhuber, Alexandra G Konings, Kaighin A McColl, Seyed Hamed Alemohammad, Narendra Narayan Das, Carsten Montzka, Moritz Link, Ruzbeh Akbar, Dara Entekhabi",IEEE Transactions on geoscience and remote sensing,IEEE,2019,17,7.975578406169666,2019-02-01,18,8.444730077120823
2266,Quantifying Precipitation Uncertainty for Land Data Assimilation Applications,"Seyed Hamed Alemohammad, Dennis B McLaughlin, Dara Entekhabi",Monthly Weather Review,couldnt find,2015,13,2.090308370044053,2015-01-01,14,2.251101321585903
2268,Evaluation of long-term SSM/I-based precipitation records over land,"Seyed Hamed Alemohammad, Dara Entekhabi, Dennis B McLaughlin",Journal of Hydrometeorology,couldnt find,2014,12,1.8543607112616427,2014-10-01,13,2.008890770533446
2269,Institutional capacity development of water resources management in Iran,"Mojtaba Nikravesh, Reza Ardakanian, Sayed H Alemohammad",Capacity development for improved water management,couldnt find,2009,10,0.8182021968168572,2009-01-01,11,0.900022416498543
2271,Characterization of Vegetation and Soil Scattering Mechanisms across Different Biomes using P-band SAR Polarimetry,"Seyed Hamed Alemohammad, Alexandra G Konings, Thomas Jagdhuber, Mahta Moghaddam, Dara Entekhabi",Remote Sensing of Environment,Elsevier,2018,9,3.116698292220114,2018-05-01,10,3.462998102466793
2275,Soil and Vegetation Scattering Contributions in L-Band and P-Band Polarimetric SAR Observations,"S.H. Alemohammad, T. Jagdhuber, M. Moghaddam, D. Entekhabi",IEEE Transactions on Geoscience and Remote Sensing,IEEE,2019,6,3.3282674772036476,2019-06-01,7,3.8829787234042556
2276,Ensemble-based characterization of uncertain environmental features,"Rafał Wójcik, Dennis McLaughlin, Seyed Hamed Alemohammad, Dara Entekhabi",Advances in water resources,Elsevier,2014,6,0.9038382170862567,2014-08-01,7,1.0544779199339662
2281,Generating a Training Dataset for Land Cover Classification to Advance Global Development,"Yoni Nachmany, Hamed Alemohammad",arXiv:1811.07998,couldnt find,2018,2,0.8390804597701149,2018-11-01,3,1.2586206896551724
2284,Generating spatially distributed rainfall replicates for ensemble forecasting and estimation,"Seyed Hamed Alemohammad, Dara Entekhabi, Dennis McLaughlin","Water Resources Research, In Reivew",couldnt find,2014,2,0.27703984819734345,2014-01-01,3,0.4155597722960152
2287,Characterizing farm-scale variability in maize yields in West Africa by integrating optical and passive microwave earth observation data with a process model,"Sarah Fletcher, Hamed Alemohammad, A Jain Figueroa, Dara Entekhabi",AGU Fall Meeting Abstracts,couldnt find,2019,1,0.7684210526315789,2019-12-01,2,1.5368421052631578
2288,Radiant mlhub: A repository for machine learning ready geospatial training data,Hamed Alemohammad,AGU Fall Meeting Abstracts,couldnt find,2019,1,0.7684210526315789,2019-12-01,2,1.5368421052631578
2291,Hotspots of terrestrial biosphere-atmosphere feedbacks,"J Green, Alexandra G Konings, SH Alemohammad, Joe A Berry, Dara Entekhabi, Jana Kolassa, Jung-Eun Lee, Pierre Gentine",AGU Fall Meeting Abstracts,couldnt find,2016,1,0.232484076433121,2016-12-01,2,0.464968152866242
2297,Merging Satellite Measurements of Rainfall Using Multi-scale Imagery Technique,"Seyed Hamed Alemohammad, Dara Entekhabi",arXiv preprint arXiv:1304.3406,couldnt find,2011,1,0.10650714911000876,2011-11-01,2,0.21301429822001752
2298,Global Warming and Caspian Sea Level Fluctuations,"Reza Ardakanian, Seyed Hamed Alemohammad",arXiv preprint arXiv:1304.3411,couldnt find,2008,1,0.07561632483944479,2008-01-01,2,0.15123264967888958
2299,Global Surface Water Detection using Sentinel-1 Observations,"Brookie P Guzder-Williams, Hamed Alemohammad",AGU Fall Meeting 2020,AGU,2020,0,0.0,2020-12-08,1,3.5784313725490193
2300,Generating Synthetic Training Data for Satellite Imagery Applications,"Tharun Mohandoss, Aditya Kulkarni, Hamed Alemohammad, Daniel Northrup, Ernest Mwebaze",AGU Fall Meeting 2020,AGU,2020,0,0.0,2020-12-08,1,3.5784313725490193
2301,LandCoverNet: Generating a Human-Verified Global Land Cover Classification Training Dataset,Hamed Alemohammad,AGU Fall Meeting 2020,AGU,2020,0,0.0,2020-12-08,1,3.5784313725490193
2302,Generating Synthetic Multispectral Satellite Imagery from Sentinel-2,"Tharun Mohandoss, Aditya Kulkarni, Daniel Northrup, Ernest Mwebaze, Hamed Alemohammad",arXiv preprint arXiv:2012.03108,couldnt find,2020,0,0.0,2020-12-05,1,3.4761904761904763
2303,Semantic Segmentation of Medium-Resolution Satellite Imagery using Conditional Generative Adversarial Networks,"Aditya Kulkarni, Tharun Mohandoss, Daniel Northrup, Ernest Mwebaze, Hamed Alemohammad",arXiv preprint arXiv:2012.03093,couldnt find,2020,0,0.0,2020-12-05,1,3.4761904761904763
2304,LandCoverNet: A global benchmark land cover classification training dataset,"Hamed Alemohammad, Kevin Booth",arXiv preprint arXiv:2012.03111,couldnt find,2020,0,0.0,2020-12-05,1,3.4761904761904763
2305,Proceedings of the ICLR Workshop on Computer Vision for Agriculture (CV4A) 2020,"Yannis Kalantidis, Laura Sevilla-Lara, Ernest Mwebaze, Dina Machuve, Hamed Alemohammad, David Guerena",arXiv preprint arXiv:2004.11051,couldnt find,2020,0,0.0,2020-04-23,1,1.1027190332326284
2308,Radiant MLHub–Cloud-Native AI Commons for Agricultural Monitoring with Earth Observations,Seyed Hamed Alemohammad,Gates Open Res,couldnt find,2019,0,0.0,2019-10-24,1,0.7115009746588693
2309,Using observed hydro-climatic and land-use changes to explain the desiccation of Lake Urmia,"Bahram Khazaei, Sina Khatami, Hamed Alemohammad, Changshan Wu, Kaveh Madani, Zahra Kalantari, Georgia Destouni, Amir AghaKouchak",EGU General Assembly Conference Abstracts,couldnt find,2019,0,0.0,2019-01-01,1,0.45117428924598274
2314,The NASA Earth Observations for Food Security and Agriculture Consortium: Supporting Decisions in Agricultural Markets and Food Security,"S Coutu, R Patel, ME Brown, H Alemohammad, N Torbick, C Stokes, I Becker-Reshef, AK Whitcraft, CO Justice",AGU Fall Meeting Abstracts,couldnt find,2018,0,0.0,2018-12-01,1,0.43452380952380953
2315,Earth Observations and Cloud Technology for Improved Agricultural Decision Making,Hamed Alemohammad,AGU Fall Meeting Abstracts,couldnt find,2018,0,0.0,2018-12-01,1,0.43452380952380953
2316,Open Source Geospatial Platform to Tackle Environmental and Development Challenges,Hamed Alemohammad,AGU Fall Meeting Abstracts,couldnt find,2018,0,0.0,2018-12-01,1,0.43452380952380953
2318,Topological Hofstadter insulators in a two-dimensional quasicrystal,"Duc-Thanh Tran, Alexandre Dauphin, Nathan Goldman, Pierre Gaspard",Physical Review B,American Physical Society,2015,72,11.875282422051514,2015-02-27,73,12.040216900135563
2319,Probing topology by “heating”: Quantized circular dichroism in ultracold atoms,"Duc Thanh Tran, Alexandre Dauphin, Adolfo G Grushin, Peter Zoller, Nathan Goldman",Science Advances,[PDF] from sciencemag.org,2017,62,17.053504144687263,2017-08-01,63,17.32856066314996
2320,Quantized Rabi oscillations and circular dichroism in quantum Hall systems,"Duc Thanh Tran, Nigel R Cooper, Nathan Goldman",Physical Review A,American Physical Society,2018,17,6.107283464566929,2018-06-08,18,6.466535433070866
2321,Loading ultracold gases in topological Floquet bands: the fate of current and center-of-mass responses,"Alexandre Dauphin, Duc-Thanh Tran, Maciej Lewenstein, Nathan Goldman",2D Materials,IOP Publishing,2017,15,3.9163090128755362,2017-05-22,16,4.177396280400572
2323,Synthesis of the Indices used to Measure Intra-industry Trade,"C Henao-Rodríguez, JP Lis-Gutiérrez, A Viloria, H Laverde",Journal of Control Theory and Applications. ISSN,couldnt find,2016,27,5.173228346456693,2016-01-01,28,5.364829396325459
2324,Cytogenetic instability in populations with residential proximity to open-pit coal mine in Northern Colombia in relation to PM10 and PM2. 5 levels,"Lyda Espitia-Perez, Juliana da Silva, Pedro Espitia-Perez, Hugo Brango, Shirley Salcedo-Arteaga, Luz Stella Hoyos-Giraldo, Claudia T de Souza, Johnny F Dias, Dayana Agudelo-Castaneda, Ana Valdés Toscano, Miguel Gomez-Perez, Joao AP Henriques",Ecotoxicology and environmental safety,Academic Press,2018,22,7.025371828521435,2018-02-01,23,7.344706911636045
2326,"Geospatial analysis of residential proximity to open-pit coal mining areas in relation to micronuclei frequency, particulate matter concentration, and elemental enrichment factors","Lyda Espitia-Pérez, Marcia Arteaga-Pertuz, José Salvador Soto, Pedro Espitia-Pérez, Shirley Salcedo-Arteaga, Karina Pastor–Sierra, Claudia Galeano–Páez, Hugo Brango, Juliana da Silva, João AP Henriques",Chemosphere,Pergamon,2018,15,5.880773361976369,2018-09-01,16,6.272824919441461
2327,Neurobehavioral and oxidative stress alterations following methylmercury and retinyl palmitate co-administration in pregnant and lactating rats and their offspring,"Pedro Espitia-Pérez, Suelen Marin Albino, Lyda Espitia-Pérez, Hugo Brango, Helen da Rosa, Alexandre Kleber Silveira, Diogo Pompéu Moraes, Camila Cerveira, Moara Mingori, Camila Tiefensee Ribeiro, Daniel Pens Gelain, Carlos Eduardo Schnorr, José Cláudio Fonseca Moreira",Neurotoxicology,Elsevier,2018,5,2.172619047619048,2018-12-01,6,2.607142857142857
2328,Hepatic and neurobiological effects of foetal and breastfeeding and adulthood exposure to methylmercury in Wistar rats,"Helen Tais da Rosa-Silva, Alana Castro Panzenhagen, Victória Schmidtt, Alexsander Alves Teixeira, Pedro Espitia-Pérez, Álvaro de Oliveira Franco, Moara Mingori, José F Torres-Ávila, Carlos Eduardo Schnorr, Paolla Rissi Silva Hermann, Diogo Pompéu Moraes, Roberto Farina Almeida, José Cláudio Fonseca Moreira",Chemosphere,Pergamon,2020,4,4.135977337110481,2020-04-01,5,5.169971671388102
2329,"Genetic damage in environmentally exposed populations to open-pit coal mining residues: Analysis of buccal micronucleus cytome (BMN-cyt) assay and alkaline, Endo III and FPG …","Lyda Espitia-Perez, Juliana da Silva, Hugo Brango, Pedro Espitia-Perez, Karina Pastor-Sierra, Shirley Salcedo-Arteaga, Claudia T de Souza, Johnny F Dias, Luz Stella Hoyos-Giraldo, Miguel Gomez-Perez, Daniela Salcedo-Restrepo, Joao AP Henriques",Mutation Research/Genetic Toxicology and Environmental Mutagenesis,Elsevier,2018,4,1.7380952380952381,2018-12-01,5,2.172619047619048
2330,Proximate analysis characteristics of flours obtained from Papocho and Pelipita plantains (Musa ABB Simmonds),"Pedro Juan Espitia-Pérez, Yuri Janio Pardo-Plaza, Alba Patricia Montalvo-Puente",Acta agronomica,Universidad Nacional de Colombia,2013,3,0.3884356154664775,2013-07-01,4,0.5179141539553033
2331,The effects of retinol oral supplementation in 6-hydroxydopamine dopaminergic denervation model in Wistar rats,"Alice Kunzler, Camila Tiefensee Ribeiro, Juciano Gasparotto, Lyvia Lintzmaier Petiz, Helen Thais da Rosa Silva, Jeferson Delgado da Silva Jr, Rafael Bortolin, Priscila Oliveira de Souza, Fabiano Barreto, Pedro Espitia-Perez, Carlos Eduardo Schnorr, Nauana Somensi, José Cláudio Fonseca Moreira, Daniel Pens Gelain",Neurochemistry international,Pergamon,2019,2,1.0595065312046446,2019-05-01,3,1.5892597968069666
2332,Nuclear factor erythroid 2–related factor 2 and its relationship with cellular response in nickel exposure: a systems biology analysis,"Luisa Jiménez-Vidal, Pedro Espitia-Pérez, José Torres-Ávila, Dina Ricardo-Caldera, Shirley Salcedo-Arteaga, Claudia Galeano-Páez, Karina Pastor-Sierra, Lyda Espitia-Pérez",BMC Pharmacology and Toxicology,BioMed Central,2019,1,0.7684210526315789,2019-12-01,2,1.5368421052631578
2334,"Dietary exposure to mercury and its relation to cytogenetic instability in populations from “La Mojana” region, northern Colombia","Claudia Galeano-Páez, Pedro Espitia-Pérez, Luisa Jimenez-Vidal, Karina Pastor-Sierra, Shirley Salcedo-Arteaga, Luz Stella Hoyos-Giraldo, Adriana Gioda, Tatiana Dillenburg Saint’Pierre, Solange Cristina García, Hugo Brango, Lyda Espitia-Pérez",Chemosphere,Pergamon,2021,0,0.0,2021-02-01,1,7.76595744680851
